BF_replication,BF_uniform,BF_BUJ,True_prob,data_length_at_stop_BF
1.38E-19,2.06E-18,7.17E-19,0.528686346,30060
6.27E-10,7.71E-09,2.31E-09,0.521643393,30060
6.27E-10,7.71E-09,2.31E-09,0.520442039,30060
1.49E-26,4.44E-25,8.03E-26,0.537605897,30060
5.98E-21,9.12E-20,3.17E-20,0.524808243,30060
3.07E-14,5.71E-13,1.40E-13,0.525132896,30060
9.24E-37,1.27E-35,4.42E-36,0.535288059,30060
0.001019398,0.006442253,0.001741961,0.51089126,37836
5.46E-70,2.21E-69,8.06E-70,0.548266213,30060
3.77E-30,1.78E-28,6.24E-29,0.530928189,30060
9.29E-25,1.75E-23,5.03E-24,0.530571354,30060
8.02E-11,1.31E-09,3.12E-10,0.524033235,30060
0.001132209,0.007917812,0.002215387,0.514696897,30060
1.16E-22,1.87E-21,6.23E-22,0.530135912,30060
0.053692742,0.148145603,0.050579777,0.503594845,100080
4.25E-31,1.72E-29,2.22E-30,0.536369666,30060
1.48E-05,0.000137411,2.84E-05,0.511372453,45612
3.09E-06,2.53E-05,8.39E-06,0.51270964,30060
0.000120986,0.000850403,0.00027249,0.516232888,30060
7.82E-61,2.61E-60,9.56E-61,0.547185201,30060
1.56E-17,2.25E-16,7.80E-17,0.525656678,30060
1.06E-67,4.58E-67,1.74E-67,0.55158421,30060
0.001069744,0.006707957,0.001822321,0.516179014,37836
3.48E-89,4.59E-89,1.29E-89,0.554790156,30060
2.23E-59,9.68E-59,3.53E-59,0.546627784,30060
6.04E-58,2.58E-56,9.30E-57,0.546627784,30060
9.42E-21,1.43E-19,4.98E-20,0.531607308,30060
3.33E-127,7.63E-128,2.93E-128,0.568527802,30060
5.91E-28,2.46E-26,3.17E-27,0.52695913,30060
7.30E-12,1.54E-10,3.00E-11,0.524630775,30060
5.48E-36,7.21E-35,2.66E-35,0.535986212,30060
1.53E-83,4.10E-83,1.15E-83,0.555155458,30060
5.27E-46,5.38E-45,1.99E-45,0.53979419,30060
0.00040142,0.002879994,0.000840828,0.511865605,30060
2.18E-47,2.22E-46,7.92E-47,0.536603524,30060
1.57E-14,2.75E-13,7.25E-14,0.521096891,30060
8.18E-17,1.14E-15,4.03E-16,0.526482956,30060
7.93E-64,9.22E-63,1.54E-63,0.545544962,30060
9.74E-38,1.43E-36,4.56E-37,0.536781182,30060
2.47E-27,8.98E-26,1.33E-26,0.533941588,30060
1.13E-12,2.57E-11,4.84E-12,0.522257205,30060
2.78E-16,3.95E-15,1.35E-15,0.521442569,30060
9.37E-10,1.09E-08,3.41E-09,0.524804217,30060
3.75E-34,6.92E-33,1.88E-33,0.530504598,30060
1.44E-36,1.97E-35,6.93E-36,0.536599411,30060
0.003209774,0.020696035,0.005831133,0.511300198,30060
1.99E-41,3.12E-40,8.54E-41,0.54101442,30060
4.11E-52,7.00E-51,1.27E-51,0.538293747,30060
1.85E-16,2.62E-15,9.04E-16,0.524964787,30060
7.46E-18,1.08E-16,3.77E-17,0.527311664,30060
2.13E-17,3.07E-16,1.06E-16,0.525677175,30060
2.43E-34,4.29E-33,1.21E-33,0.536033557,30060
1.37E-50,1.75E-49,4.48E-50,0.54380805,30060
1.81E-33,3.99E-32,9.16E-33,0.539172369,30060
8.58E-44,1.12E-42,3.46E-43,0.543845327,30060
2.39E-19,3.56E-18,1.24E-18,0.529186497,30060
3.05E-25,6.47E-24,1.65E-24,0.530412471,30060
0.007722068,0.034164147,0.011464104,0.508124764,37836
1.39E-28,6.44E-27,2.25E-27,0.532523537,30060
7.21E-13,1.63E-11,3.11E-12,0.519724992,30060
4.04E-51,5.68E-50,1.30E-50,0.542422089,30060
8.13E-51,1.08E-49,2.63E-50,0.544401696,30060
1.68E-45,1.82E-44,6.46E-45,0.538930807,30060
1.51E-18,2.22E-17,7.73E-18,0.525217138,30060
6.00E-47,6.19E-46,2.20E-46,0.53962375,30060
2.35E-22,3.69E-21,1.26E-21,0.526508537,30060
5.08E-43,7.15E-42,2.09E-42,0.543532697,30060
8.62E-07,7.51E-06,2.48E-06,0.515059696,30060
1.35E-38,2.08E-37,6.22E-38,0.540836579,30060
0.000228348,0.0016306,0.000495297,0.513482208,30060
2.938484787,4.505209587,1.536685945,0.503664199,100080
1.72E-24,3.04E-23,9.30E-24,0.538102757,30060
6.31E-05,0.000427903,0.000147512,0.509215281,30060
4.04E-24,6.56E-23,2.18E-23,0.526617841,30060
5.01E-25,1.01E-23,2.71E-24,0.528669394,30060
3.26E-59,1.47E-58,5.35E-59,0.547097236,30060
1.06E-23,1.86E-22,5.75E-23,0.529534793,30060
3.18E-26,8.73E-25,1.72E-25,0.526375449,30060
1.09E-18,1.61E-17,5.61E-18,0.524951041,30060
8.67E-46,9.07E-45,3.30E-45,0.544497514,30060
1.57E-14,2.75E-13,7.25E-14,0.520494467,30060
1.94E-12,4.37E-11,8.21E-12,0.51672402,30060
5.08E-16,7.31E-15,2.45E-15,0.527017266,30060
7.93E-64,9.22E-63,1.54E-63,0.549466121,30060
3.03E-15,4.52E-14,1.43E-14,0.521999194,30060
3.51E-07,3.15E-06,1.05E-06,0.519431809,30060
2.01E-81,5.22E-81,1.68E-81,0.558683051,30060
2.78E-23,4.72E-22,1.50E-22,0.527263557,30060
9.74E-38,1.43E-36,4.56E-37,0.542418407,30060
1.42E-63,1.78E-62,2.80E-63,0.548884398,30060
1.25E-36,1.70E-35,5.96E-36,0.541819338,30060
4.94E-30,2.35E-28,8.27E-29,0.538352673,30060
1.73E-14,3.06E-13,7.96E-14,0.529793672,30060
9.24E-37,1.27E-35,4.42E-36,0.538347435,30060
3.95E-73,1.37E-72,5.02E-73,0.548745431,30060
1.43E-58,7.60E-58,2.76E-58,0.543284145,30060
9.90E-33,2.66E-31,5.07E-32,0.537911118,30060
0.00030324,0.002173421,0.000646414,0.514475395,30060
4.04E-24,6.56E-23,2.18E-23,0.525911656,30060
2.19E-30,1.00E-28,3.53E-29,0.538895764,30060
5.49E-13,1.23E-11,2.38E-12,0.524043916,30060
4.12E-19,6.13E-18,2.13E-18,0.53025694,30060
2.60E-49,2.70E-48,8.87E-49,0.543391706,30060
7.70E-26,1.91E-24,4.17E-25,0.535091137,30060
1.22E-28,5.68E-27,1.98E-27,0.532630072,30060
1.00E-16,1.40E-15,4.93E-16,0.525832902,30060
5.43E-18,7.92E-17,2.75E-17,0.525421009,30060
2.35E-22,3.69E-21,1.26E-21,0.530448296,30060
2.36E-28,1.06E-26,3.68E-27,0.532984956,30060
1.91E-30,8.69E-29,3.06E-29,0.530018546,30060
1.12E-40,1.80E-39,4.91E-40,0.538413367,30060
2.10E-25,4.64E-24,1.14E-24,0.527383142,30060
0.000339373,0.002434204,0.000718394,0.517977072,30060
1.76E-60,6.17E-60,2.25E-60,0.546542776,30060
6.88E-89,8.87E-89,2.61E-89,0.563785153,30060
9.42E-21,1.43E-19,4.98E-20,0.526753413,30060
1.36E-34,2.26E-33,6.78E-34,0.530652254,30060
76.57836192,106.1032206,36.45701804,0.502227391,30060
1.67E-53,3.80E-52,4.92E-53,0.539867195,30060
8.38E-09,8.31E-08,2.86E-08,0.520554436,30060
2.79E-37,3.97E-36,1.32E-36,0.538134841,30060
0.005199202,0.014911085,0.006540589,0.50940977,53406
4.57E-06,3.67E-05,1.22E-05,0.511402263,30060
4.55E-28,1.94E-26,2.44E-27,0.534999871,30060
3.58E-17,5.14E-16,1.78E-16,0.526018338,30060
8.18E-17,1.14E-15,4.03E-16,0.529135338,30060
3.75E-34,6.92E-33,1.88E-33,0.53654616,30060
3.76E-16,5.38E-15,1.82E-15,0.527683186,30060
3.41E-53,7.28E-52,1.02E-52,0.545084605,30060
0.000501253,0.003591379,0.001035194,0.513995041,30060
4.63E-32,1.49E-30,2.39E-31,0.530229094,30060
0.000339373,0.002434204,0.000718394,0.516541274,30060
1.27E-57,5.45E-56,1.96E-56,0.543328919,30060
1.30E-14,2.23E-13,6.00E-14,0.527387647,30060
1.10E-71,4.10E-71,1.50E-71,0.549024436,30060
2.78E-16,3.95E-15,1.35E-15,0.525445488,30060
5.32E-32,1.74E-30,2.75E-31,0.533160994,30060
6.10E-56,2.24E-54,8.00E-55,0.546294385,30060
2.65E-32,7.99E-31,1.36E-31,0.535321427,30060
1.40E-09,1.54E-08,5.03E-09,0.520022386,30060
3.55E-18,5.20E-17,1.80E-17,0.52370853,30060
4.07E-42,6.16E-41,1.72E-41,0.538240236,30060
5.99E-26,1.53E-24,3.24E-25,0.530561139,30060
8.65E-13,1.96E-11,3.71E-12,0.520660075,30060
1.83E-55,6.20E-54,2.21E-54,0.542710677,30060
1.22E-28,5.68E-27,1.98E-27,0.540745964,30060
5.48E-89,7.12E-89,2.07E-89,0.55328063,30060
1.21E-45,1.28E-44,4.62E-45,0.540266065,30060
2.80E-61,8.89E-61,3.25E-61,0.547033373,30060
2.81E-31,1.09E-29,1.46E-30,0.538192514,30060
2.38E-25,5.19E-24,1.29E-24,0.535418793,30060
5.56E-06,4.41E-05,1.47E-05,0.517399478,30060
0.002281643,0.012565843,0.003696173,0.506649471,37836
2.86E-58,1.21E-56,4.36E-57,0.545060028,30060
2.80E-24,4.72E-23,1.52E-23,0.526798925,30060
4.53E-09,4.58E-08,1.57E-08,0.519573718,30060
1.63E-50,2.06E-49,5.35E-50,0.546627784,30060
9.92E-52,1.57E-50,3.11E-51,0.544082937,30060
1.85E-47,1.87E-46,6.67E-47,0.542132309,30060
8.18E-06,6.35E-05,2.12E-05,0.509755038,30060
1.20E-05,9.08E-05,3.05E-05,0.517285485,30060
4.19E-09,4.25E-08,1.46E-08,0.521435605,30060
3.03E-15,4.52E-14,1.43E-14,0.524503528,30060
3.97E-54,1.03E-52,3.67E-53,0.552006374,30060
1.02E-34,1.64E-33,5.07E-34,0.540448593,30060
9.29E-25,1.75E-23,5.03E-24,0.529613627,30060
3.55E-18,5.20E-17,1.80E-17,0.525622746,30060
6.55E-50,7.45E-49,2.19E-49,0.545540651,30060
7.10E-19,1.05E-17,3.65E-18,0.52423375,30060
1.69E-56,6.71E-55,2.40E-55,0.550324818,30060
4.89E-33,1.21E-31,2.49E-32,0.534980574,30060
55.42965067,78.76980556,27.16186684,0.503856035,37836
8.21E-29,3.89E-27,1.36E-27,0.530919258,30060
1.68E-36,2.27E-35,8.05E-36,0.533290224,30060
1.84E-10,2.69E-09,7.02E-10,0.52053145,30060
0.012380995,0.039252912,0.015983567,0.509968058,45612
6.14E-49,5.94E-48,2.12E-48,0.543534389,30060
0.002622225,0.014086829,0.004207539,0.511840555,37836
1.05E-24,1.95E-23,5.69E-24,0.527152898,30060
3.58E-17,5.14E-16,1.78E-16,0.519258484,30060
2.32E-20,3.52E-19,1.22E-19,0.527465966,30060
9.42E-21,1.43E-19,4.98E-20,0.526034195,30060
1.24E-41,1.93E-40,5.29E-41,0.540612794,30060
3.90E-60,1.45E-59,5.29E-60,0.549455363,30060
0.005045843,0.030868108,0.008857975,0.510145216,30060
1.13E-07,1.04E-06,3.51E-07,0.514254532,30060
1.20E-21,1.78E-20,6.40E-21,0.528473465,30060
2.26E-15,3.28E-14,1.07E-14,0.525992072,30060
1.62E-31,5.96E-30,8.41E-31,0.538165396,30060
1.24E-69,5.09E-69,1.85E-69,0.556716269,30060
2.13E-17,3.07E-16,1.06E-16,0.528286794,30060
8.19E-63,1.26E-61,4.62E-62,0.549331118,30060
1.52E-59,6.37E-59,2.32E-59,0.548475205,30060
1.41E-31,5.11E-30,7.31E-31,0.537456143,30060
3.19E-74,1.05E-73,3.85E-74,0.552916724,30060
8.60E-33,2.28E-31,4.40E-32,0.534061527,30060
8.73E-28,3.52E-26,4.69E-27,0.528392562,30060
1.93E-43,2.61E-42,7.86E-43,0.540503024,30060
1.27E-29,6.19E-28,2.17E-28,0.533244912,30060
2.09E-33,4.68E-32,1.06E-32,0.531917611,30060
4.25E-85,1.12E-84,2.93E-85,0.554247351,30060
1.77E-09,1.89E-08,6.33E-09,0.521347201,30060
3.44E-52,5.96E-51,1.06E-51,0.542814668,30060
2.67E-57,1.13E-55,4.07E-56,0.541769139,30060
5.08E-20,7.66E-19,2.66E-19,0.529534793,30060
1.21E-44,1.44E-43,4.77E-44,0.540836579,30060
1.46E-30,6.50E-29,2.29E-29,0.533016319,30060
2.13E-17,3.07E-16,1.06E-16,0.526150814,30060
0.000270445,0.001642471,0.000446149,0.509727162,45612
2.80E-24,4.72E-23,1.52E-23,0.533210816,30060
2.89E-13,6.34E-12,1.27E-12,0.522292877,30060
9.29E-32,3.23E-30,4.81E-31,0.534127473,30060
1.36E-64,1.29E-63,2.56E-64,0.548462283,30060
5.28E-26,1.37E-24,2.86E-25,0.531344528,30060
0.002078477,0.011637944,0.003388481,0.511865605,37836
2.40E-21,3.47E-20,1.27E-20,0.531229507,30060
1.85E-25,4.15E-24,1.00E-24,0.53216237,30060
4.76E-21,7.27E-20,2.53E-20,0.527783385,30060
5.51E-29,2.65E-27,9.27E-28,0.534976803,30060
3.74E-41,5.93E-40,1.62E-40,0.540944046,30060
1.51E-16,2.13E-15,7.39E-16,0.519070053,30060
1.13E-07,1.04E-06,3.51E-07,0.515860522,30060
0.000104397,0.000755354,0.000181407,0.510821201,45612
4.13E-27,1.42E-25,2.23E-26,0.532420122,30060
1.56E-47,1.58E-46,5.62E-47,0.54695142,30060
7.38E-88,1.24E-87,4.39E-88,0.55688676,30060
1.04E-59,4.18E-59,1.52E-59,0.545583863,30060
9.66E-31,4.19E-29,1.48E-29,0.532718332,30060
2.45E-11,4.62E-10,9.81E-11,0.523273061,30060
5.71E-09,5.73E-08,1.97E-08,0.5188121,30060
9.69E-30,4.71E-28,1.65E-28,0.53161975,30060
4.55E-28,1.94E-26,2.44E-27,0.531789324,30060
1.00E-16,1.40E-15,4.93E-16,0.523967139,30060
2.08E-20,3.15E-19,1.09E-19,0.525384706,30060
9.29E-25,1.75E-23,5.03E-24,0.531916696,30060
5.61E-16,8.10E-15,2.71E-15,0.52830453,30060
1.98E-44,2.41E-43,7.85E-44,0.540326528,30060
2.87E-05,0.000205186,7.00E-05,0.519662703,30060
7.93E-64,9.22E-63,1.54E-63,0.543022568,30060
7.10E-19,1.05E-17,3.65E-18,0.524854976,30060
1.54E-19,2.30E-18,8.00E-19,0.526316973,30060
3.87E-75,1.22E-74,4.46E-75,0.551506763,30060
4.31E-30,2.04E-28,7.19E-29,0.530958329,30060
8.85E-20,1.33E-18,4.62E-19,0.525009201,30060
8.36E-24,1.47E-22,4.52E-23,0.529663613,30060
1.11E-29,5.40E-28,1.89E-28,0.534281442,30060
6.88E-59,3.36E-58,1.22E-58,0.549947077,30060
8.18E-129,1.91E-129,7.35E-130,0.570514227,30060
0.048971299,0.136598028,0.046638324,0.504724436,100080
2.31E-14,4.18E-13,1.06E-13,0.522606689,30060
5.33E-22,8.13E-21,2.85E-21,0.532765249,30060
2.30E-07,2.09E-06,6.97E-07,0.518782274,30060
1.31E-49,1.42E-48,4.41E-49,0.544268055,30060
1.03E-22,1.67E-21,5.54E-22,0.528829399,30060
1.02E-33,2.11E-32,5.15E-33,0.535705346,30060
0.000101471,0.000709181,0.000230865,0.519415798,30060
1.94E-24,3.39E-23,1.05E-23,0.531895639,30060
8.74E-26,2.13E-24,4.73E-25,0.533210816,30060
4.65E-26,1.22E-24,2.52E-25,0.52977125,30060
1.90E-21,2.78E-20,1.01E-20,0.526254974,30060
6.66E-17,9.23E-16,3.29E-16,0.526337146,30060
5.09E-65,4.31E-64,9.40E-65,0.548884398,30060
4.12E-06,3.02E-05,9.49E-06,0.511181042,37836
4.32E-07,3.86E-06,1.28E-06,0.517455234,30060
1.27E-29,6.19E-28,2.17E-28,0.531686831,30060
6.79E-26,1.71E-24,3.68E-25,0.536895949,30060
1.47E-22,2.35E-21,7.89E-22,0.524159393,30060
1.58E-34,2.66E-33,7.85E-34,0.536890185,30060
9.94E-53,1.92E-51,3.01E-52,0.542780977,30060
3.19E-41,5.05E-40,1.38E-40,0.535504571,30060
8.56E-39,1.33E-37,3.92E-38,0.532305793,30060
2.05E-16,2.90E-15,9.99E-16,0.523552144,30060
4.27E-35,6.29E-34,2.10E-34,0.535784547,30060
6.41E-23,1.06E-21,3.45E-22,0.529782536,30060
8.13E-23,1.33E-21,4.38E-22,0.531571104,30060
2.77E-12,6.17E-11,1.16E-11,0.522257205,30060
1.17E-80,2.98E-80,1.02E-80,0.549746913,30060
1.51E-77,4.20E-77,1.54E-77,0.549746913,30060
2.00E-51,2.99E-50,6.36E-51,0.540358833,30060
1.07E-21,1.59E-20,5.71E-21,0.531943121,30060
3.77E-30,1.78E-28,6.24E-29,0.529873882,30060
3.19E-33,7.53E-32,1.62E-32,0.53583677,30060
2.87E-05,0.000205186,7.00E-05,0.517698114,30060
0.001122462,0.00698354,0.001906185,0.512077078,37836
1.54E-19,2.30E-18,8.00E-19,0.527501424,30060
6.59E-13,1.48E-11,2.85E-12,0.520433702,30060
5.34E-21,8.15E-20,2.83E-20,0.521797719,30060
2.70E-91,4.57E-91,8.77E-92,0.555155458,30060
2.36E-10,3.33E-09,8.93E-10,0.521425836,30060
3.84E-45,4.32E-44,1.49E-44,0.540524817,30060
2.86E-48,2.83E-47,1.01E-47,0.540714651,30060
2.81E-34,5.03E-33,1.40E-33,0.535870842,30060
0.00011411,0.000800597,0.000257876,0.514734389,30060
0.000971323,0.006186097,0.001664969,0.509784869,37836
8.48E-22,1.27E-20,4.53E-21,0.531612226,30060
5.01E-13,1.12E-11,2.18E-12,0.529136533,30060
0.000215672,0.001538494,0.000469422,0.518059349,30060
4.20E-58,2.54E-57,9.18E-58,0.547689377,30060
0.000128259,0.000903142,0.000287894,0.514195547,30060
4.71E-12,1.02E-10,1.96E-11,0.523137752,30060
2.13E-31,8.08E-30,1.11E-30,0.533274038,30060
2.69E-21,3.88E-20,1.43E-20,0.527160944,30060
5.61E-12,1.21E-10,2.32E-11,0.518330443,30060
5.01E-13,1.12E-11,2.18E-12,0.525692991,30060
7.64E-35,1.19E-33,3.78E-34,0.536088048,30060
2.66E-43,3.66E-42,1.09E-42,0.544039459,30060
1.66E-20,2.52E-19,8.74E-20,0.531319956,30060
3.23E-17,4.63E-16,1.61E-16,0.528187689,30060
1.47E-27,5.64E-26,7.91E-27,0.530367696,30060
5.28E-09,5.32E-08,1.83E-08,0.518119319,30060
8.48E-22,1.27E-20,4.53E-21,0.536512654,30060
3.51E-07,3.15E-06,1.05E-06,0.518032999,30060
4.18E-13,9.29E-12,1.82E-12,0.525677175,30060
9.94E-59,5.06E-58,1.84E-58,0.545169877,30060
4.43E-25,9.02E-24,2.40E-24,0.530815044,30060
3.38E-14,6.34E-13,1.54E-13,0.526408296,30060
2.39E-19,3.56E-18,1.24E-18,0.526620433,30060
3.17E-72,1.15E-71,4.20E-72,0.549699234,30060
1.13E-37,1.65E-36,5.31E-37,0.536862268,30060
1.18E-14,2.01E-13,5.46E-14,0.525074464,30060
7.00E-43,9.99E-42,2.90E-42,0.535243294,30060
6.32E-06,4.98E-05,1.66E-05,0.523105743,30060
6.97E-53,1.39E-51,2.10E-52,0.546152483,30060
1.06E-23,1.86E-22,5.75E-23,0.529893395,30060
6.07E-27,2.01E-25,3.28E-26,0.525317947,30060
1.86E-22,2.94E-21,9.98E-22,0.525730861,30060
1.91E-30,8.69E-29,3.06E-29,0.531519136,30060
1.30E-70,5.12E-70,1.87E-70,0.55154573,30060
1.34E-24,2.44E-23,7.27E-24,0.53255265,30060
2.32E-20,3.52E-19,1.22E-19,0.526166731,30060
1.64E-58,6.77E-57,2.45E-57,0.548853622,30060
3.90E-05,0.000272881,9.35E-05,0.51672402,30060
4.48E-15,6.94E-14,2.10E-14,0.522216254,30060
9.84E-06,7.65E-05,2.17E-05,0.515161154,37836
1.12E-40,1.80E-39,4.91E-40,0.538468756,30060
1.85E-15,2.64E-14,8.79E-15,0.524241402,30060
1.39E-28,6.44E-27,2.25E-27,0.532773484,30060
8.08E-32,2.77E-30,4.19E-31,0.535813174,30060
0.007093977,0.024171415,0.009532564,0.510700144,45612
6.97E-53,1.39E-51,2.10E-52,0.540745964,30060
1.19E-58,6.21E-58,2.25E-58,0.545885684,30060
3.24E-34,5.90E-33,1.62E-33,0.532043065,30060
7.35E-79,1.91E-78,7.02E-79,0.555155458,30060
1.86E-07,1.70E-06,5.68E-07,0.515210109,30060
0.023701649,0.071071843,0.024269893,0.504684196,100080
2.00E-10,2.89E-09,7.61E-10,0.521425836,30060
5.33E-45,6.10E-44,2.08E-44,0.541769139,30060
1.66E-29,8.11E-28,2.84E-28,0.530671392,30060
7.89E-67,4.31E-66,1.34E-66,0.547221133,30060
0.00016179,0.001146704,0.000358246,0.512138552,30060
3.58E-17,5.14E-16,1.78E-16,0.529298031,30060
3.32E-54,8.77E-53,3.11E-53,0.545797258,30060
8.64E-71,3.37E-70,1.23E-70,0.55351455,30060
3.05E-05,0.000217281,7.41E-05,0.514568724,30060
1.85E-47,1.87E-46,6.67E-47,0.54728407,30060
2.75E-15,4.06E-14,1.30E-14,0.526703021,30060
3.63E-64,3.85E-63,6.96E-64,0.546744309,30060
2.07E-09,2.15E-08,7.38E-09,0.522091547,30060
2.02E-64,2.00E-63,3.82E-64,0.550069232,30060
6.37E-19,9.44E-18,3.28E-18,0.530367696,30060
4.59E-16,6.60E-15,2.22E-15,0.531555653,30060
1.23E-11,2.49E-10,5.00E-11,0.522362216,30060
2.38E-35,3.31E-34,1.17E-34,0.533904725,30060
1.29E-27,5.01E-26,6.94E-27,0.530155186,30060
2.39E-51,3.51E-50,7.60E-51,0.540318818,30060
1.02E-17,1.48E-16,5.15E-17,0.527807214,30060
4.82E-51,6.68E-50,1.55E-50,0.539026411,30060
0.001328046,0.009207176,0.002570228,0.509924499,30060
1.87E-18,2.75E-17,9.56E-18,0.527602086,30060
4.13E-27,1.42E-25,2.23E-26,0.533176131,30060
6.74E-06,5.30E-05,1.77E-05,0.517721649,30060
3.93E-38,5.88E-37,1.82E-37,0.535418793,30060
0.005661863,0.016812891,0.005742827,0.508210812,92304
4.40E-18,6.42E-17,2.23E-17,0.528383447,30060
3.91E-40,6.28E-39,1.73E-39,0.537545394,30060
0.00010483,0.000847183,0.000205141,0.51089126,37836
0.001820956,0.012360007,0.003447086,0.511840555,30060
6.86E-16,9.92E-15,3.30E-15,0.525009201,30060
1.43E-08,1.36E-07,4.78E-08,0.520051572,30060
0.007586506,0.021052828,0.009307902,0.507944152,53406
1.91E-30,8.69E-29,3.06E-29,0.534061527,30060
5.56E-63,8.17E-62,1.12E-62,0.551260537,30060
0.00261654,0.017219673,0.00482553,0.510821201,30060
1.45E-41,2.26E-40,6.20E-41,0.540483658,30060
7.22E-23,1.18E-21,3.89E-22,0.527597215,30060
4.89E-17,6.74E-16,2.42E-16,0.524339868,30060
8.16E-106,1.52E-106,5.86E-107,0.558760351,30060
4.87E-31,2.00E-29,2.55E-30,0.535014302,30060
0.004456604,0.011250275,0.005259999,0.51000735,61182
1.22E-10,1.88E-09,4.69E-10,0.517700876,30060
57.20430272,76.64174091,27.87678438,0.502454595,68958
0.011148713,0.027446035,0.012411407,0.511372453,61182
3.19E-35,4.57E-34,1.57E-34,0.53519253,30060
2.47E-26,6.97E-25,1.34E-25,0.532970021,30060
1.02E-17,1.48E-16,5.15E-17,0.527954096,30060
9.90E-33,2.66E-31,5.07E-32,0.537712082,30060
2.13E-17,3.07E-16,1.06E-16,0.528666634,30060
7.68E-34,1.54E-32,3.86E-33,0.534677031,30060
2.45E-64,2.48E-63,4.67E-64,0.546194794,30060
7.11E-05,0.000478273,0.000165123,0.514927903,30060
7.70E-26,1.91E-24,4.17E-25,0.533747527,30060
1.41E-56,5.64E-55,2.01E-55,0.547295557,30060
3.77E-30,1.78E-28,6.24E-29,0.536652387,30060
0.005336373,0.018942085,0.007314361,0.513461293,45612
1.82E-34,3.12E-33,9.08E-34,0.536518923,30060
3.77E-30,1.78E-28,6.24E-29,0.538998007,30060
9.94E-63,1.57E-61,5.74E-62,0.553327189,30060
4.25E-85,1.12E-84,2.93E-85,0.555560313,30060
5.73E-11,9.78E-10,2.25E-10,0.528049938,30060
7.20E-38,1.06E-36,3.36E-37,0.538046761,30060
0.001400228,0.009676819,0.002699996,0.514742237,30060
3.07E-09,3.14E-08,1.08E-08,0.522642964,30060
6.35E-20,9.56E-19,3.32E-19,0.532667368,30060
5.32E-32,1.74E-30,2.75E-31,0.53557166,30060
8.41E-21,1.28E-19,4.45E-20,0.524995441,30060
0.000624647,0.004460178,0.001271774,0.516814243,30060
9.29E-25,1.75E-23,5.03E-24,0.53247195,30060
1.78E-35,2.47E-34,8.69E-35,0.538801054,30060
9.76E-09,9.35E-08,3.31E-08,0.520604101,30060
7.87E-114,7.91E-115,2.41E-115,0.564875931,30060
1.45E-41,2.26E-40,6.20E-41,0.538429333,30060
5.33E-45,6.10E-44,2.08E-44,0.538913424,30060
3.97E-54,1.03E-52,3.67E-53,0.545888354,30060
2.80E-08,2.65E-07,9.18E-08,0.518883068,30060
0.001017326,0.007150519,0.002005143,0.515516605,30060
7.09E-20,1.07E-18,3.71E-19,0.527534923,30060
3.95E-18,5.78E-17,2.01E-17,0.527087333,30060
1.21E-06,1.04E-05,3.43E-06,0.516308033,30060
1.64E-05,0.00012183,4.12E-05,0.515016651,30060
4.22E-22,6.49E-21,2.26E-21,0.526351322,30060
163.0678282,197.5326752,67.36634017,0.504692195,30060
0.001177659,0.007269344,0.001993699,0.511840555,37836
8.37E-16,1.22E-14,4.02E-15,0.524808243,30060
3.93E-59,1.81E-58,6.58E-59,0.55210828,30060
4.54E-20,6.86E-19,2.38E-19,0.532551029,30060
1.63E-50,2.06E-49,5.35E-50,0.541021335,30060
5.06E-23,8.39E-22,2.72E-22,0.530581196,30060
3.37E-38,5.07E-37,1.56E-37,0.53960098,30060
0.002360605,0.015683402,0.004386253,0.515933247,30060
1.11E-47,1.12E-46,3.99E-47,0.543058253,30060
7.10E-19,1.05E-17,3.65E-18,0.528203212,30060
8.41E-21,1.28E-19,4.45E-20,0.525217138,30060
1.07E-21,1.59E-20,5.71E-21,0.524206505,30060
3.06E-47,3.13E-46,1.11E-46,0.543302279,30060
4.59E-16,6.60E-15,2.22E-15,0.528816495,30060
1.15E-50,1.49E-49,3.75E-50,0.543845327,30060
5.96E-43,8.46E-42,2.46E-42,0.540056386,30060
2.18E-26,6.23E-25,1.18E-25,0.533928487,30060
1.02E-15,1.49E-14,4.89E-15,0.523907052,30060
6.49E-33,1.66E-31,3.31E-32,0.537117402,30060
1.86E-22,2.94E-21,9.98E-22,0.536781182,30060
0.003376942,0.021656391,0.006111675,0.510977938,30060
1.14E-32,3.12E-31,5.84E-32,0.532445886,30060
1.98E-44,2.41E-43,7.85E-44,0.544638856,30060
5.51E-29,2.65E-27,9.27E-28,0.531757212,30060
1.13E-12,2.57E-11,4.84E-12,0.521210541,30060
0.000820099,0.00581294,0.001639993,0.515516605,30060
2.45E-31,9.40E-30,1.27E-30,0.533176131,30060
3.55E-10,4.73E-09,1.33E-09,0.517652678,30060
2.89E-13,6.34E-12,1.27E-12,0.519573718,30060
2.54E-14,4.64E-13,1.16E-13,0.526351322,30060
1.03E-22,1.67E-21,5.54E-22,0.532051733,30060
0.00011411,0.000800597,0.000257876,0.515729548,30060
1.24E-41,1.93E-40,5.29E-41,0.542867904,30060
1.85E-47,1.87E-46,6.67E-47,0.546095111,30060
1.26E-13,2.63E-12,5.60E-13,0.522216254,30060
1.94E-12,4.37E-11,8.21E-12,0.519437205,30060
5.14E-12,1.11E-10,2.13E-11,0.523339775,30060
3.19E-33,7.53E-32,1.62E-32,0.537002032,30060
5.99E-22,9.09E-21,3.20E-21,0.532043065,30060
5.59E-31,2.32E-29,2.92E-30,0.532051733,30060
